manufacturer,code,name,substrate,coating_family,thickness_mm,actual_thickness_mm,temper_mode,exposure_rule,allowed_surfaces,edge_deletion,deposition,legacy_code,notes,review,igdb_coating,igdb_substrate,igdb_tvis,igdb_tsol,igdb_emis2,igdb_version,igdb_id
Vitro formerly PPG,,5mmSolargray_060SG_5mmSB70(3),tinted,uncoated,10,10.721,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolargray_060SG_5mmSB70(3),0.362,0.136,0.840,IGDB v91.0,25231
Vitro formerly PPG,,5mmSolexia_035SG_5mmSB60(3)Clear,tinted,uncoated,10,10.236,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolexia_035SG_5mmSB60(3)Clear,0.649,0.267,0.840,IGDB v90.0,25049
Vitro formerly PPG,,5mmSolexia_035SG_5mmSB70(3),tinted,uncoated,10,10.237,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolexia_035SG_5mmSB70(3),0.573,0.203,0.840,IGDB v91.0,25242
Vitro formerly PPG,,5mmSolexia_060PVB_5mmSB60(3)Clear,tinted,uncoated,10,10.866,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolexia_060PVB_5mmSB60(3)Clear,0.652,0.267,0.840,IGDB v90.0,25053
Vitro formerly PPG,,5mmSolexia_060PVB_5mmSB70(3),tinted,uncoated,10,10.867,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolexia_060PVB_5mmSB70(3),0.576,0.202,0.840,IGDB v91.0,25244
Vitro formerly PPG,,5mmSolexia_060SG_5mmSB60(3)Clear,tinted,uncoated,10,10.721,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolexia_060SG_5mmSB60(3)Clear,0.647,0.266,0.840,IGDB v90.0,25047
Vitro formerly PPG,,5mmSolexia_060SG_5mmSB70(3),tinted,uncoated,10,10.721,,,,,,,в имени IGDB зашиты номера поверхностей,,,5mmSolexia_060SG_5mmSB70(3),0.572,0.202,0.840,IGDB v91.0,25241
Vitro formerly PPG,,Acuity 10mm,low_iron,uncoated,10,9.398,,,,,,,,,,Acuity,0.895,0.811,0.840,IGDB v63.0,5065
Vitro formerly PPG,,Azuria 10mm,tinted,uncoated,10,9.398,,,,,,,,,,Azuria,0.567,0.230,0.840,IGDB v56.0,5038
Vitro formerly PPG,,Clear 10mm,clear,uncoated,10,9.398,,,,,,,,,,Clear,0.867,0.693,0.840,IGDB v56.0,5014
Vitro formerly PPG,,Optiblue 10mm,tinted,uncoated,10,9.398,,,,,,,,,,Optiblue,0.506,0.503,0.840,IGDB v59.0,5416
Vitro formerly PPG,,Optigray 10mm,tinted,uncoated,10,9.398,,,,,,,,,,Optigray,0.491,0.359,0.840,IGDB v56.0,5069
Vitro formerly PPG,,Pacifica 10mm,tinted,uncoated,10,9.398,,,,,,,,,,Pacifica,0.261,0.147,0.840,IGDB v56.0,5089
Vitro formerly PPG,,Solarban 60 on Acuity 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 60,Acuity,0.799,0.408,0.035,IGDB v63.0,5298
Vitro formerly PPG,,Solarban 60 on Clear 10mm,clear,lowe,10,9.398,,,,,,,,,Solarban 60,Clear,0.774,0.373,0.035,IGDB v58.0,5278
Vitro formerly PPG,,Solarban 60 on Optiblue (Solarban z50) 10mm,tinted,lowe,10,9.398,,,,,,,,,Solarban 60,Optiblue (Solarban z50),0.452,0.249,0.035,IGDB v89.0,5426
Vitro formerly PPG,,Solarban 60 on Optigray 10mm,tinted,lowe,10,9.398,,,,,,,,,Solarban 60,Optigray,0.439,0.206,0.035,IGDB v58.0,5267
Vitro formerly PPG,,Solarban 60 on Starphire 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 60,Starphire,0.810,0.424,0.035,IGDB v58.0,5252
Vitro formerly PPG,,Solarban 65 on Acuity 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 65,Acuity,0.787,0.363,0.028,IGDB v95.0,5305
Vitro formerly PPG,,Solarban 65 on Clear 10mm,clear,lowe,10,9.398,,,,,,,,,Solarban 65,Clear,0.762,0.337,0.028,IGDB v95.0,5302
Vitro formerly PPG,,Solarban 65 on Starphire 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 65,Starphire,0.796,0.375,0.028,IGDB v95.0,5308
Vitro formerly PPG,,Solarban 70 glass 10mm,,uncoated,10,9.398,,,,,,,,подложку определить не удалось — проверь,,Solarban 70 glass,0.705,0.258,0.018,IGDB v70.0,5441
Vitro formerly PPG,,Solarban 70 on Optiblue (Solarban z75) 10mm,tinted,lowe,10,9.398,,,,,,,,,Solarban 70,Optiblue (Solarban z75),0.412,0.161,0.018,IGDB v89.0,5430
Vitro formerly PPG,,Solarban 70 on Optigray 10mm,tinted,lowe,10,9.398,,,,,,,,,Solarban 70,Optigray,0.400,0.145,0.018,IGDB v70.0,5392
Vitro formerly PPG,,Solarban 72 on Acuity 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 72,Acuity,0.731,0.275,0.018,IGDB v63.0,5389
Vitro formerly PPG,,Solarban 72 on Starphire 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 72,Starphire,0.740,0.281,0.018,IGDB v63.0,5437
Vitro formerly PPG,,Solarban 90 on Acuity 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 90,Acuity,0.575,0.219,0.023,IGDB v63.0,5469
Vitro formerly PPG,,Solarban 90 on Clear 10mm,clear,lowe,10,9.398,,,,,,,,,Solarban 90,Clear,0.556,0.208,0.023,IGDB v59.0,5449
Vitro formerly PPG,,Solarban 90 on Optiblue 10mm,tinted,lowe,10,9.398,,,,,,,,,Solarban 90,Optiblue,0.325,0.130,0.023,IGDB v59.0,5461
Vitro formerly PPG,,Solarban 90 on Optigray 10mm,tinted,lowe,10,9.398,,,,,,,,,Solarban 90,Optigray,0.315,0.117,0.023,IGDB v59.0,5463
Vitro formerly PPG,,Solarban 90 on Starphire 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban 90,Starphire,0.582,0.224,0.023,IGDB v59.0,5466
Vitro formerly PPG,,Solarban R100 on Acuity 10mm,low_iron,lowe,10,9.398,,,,,,,,,Solarban R100,Acuity,0.469,0.224,0.036,IGDB v67.0,5419
